Title,Contents,link
[속보] 부산 오늘 9명 신규 확진…누적 300명 넘겨,한국철도공사가 코로나19 확산 방지를 위해 사상 처음으로 추석 명절 승차권 예매를 100 온라인으로 진행하기로 했다 추석 승차권 예매가 시작된 1일 오전 부산역 매표소 앞에 온라인 예매를 알리는 현수막이 붙어 있다 정종회 기자 jjh부산시는 1일 코로나19 확진자는 전날 대비 9명이 추가돼 누적 305명이라고 밝혔다 부산 코로나19 확진자는 2월 21일 첫 환자 발생 이후 193일 만에 300명을 돌파했다 이날 신규 확진자 9명은 감염경로를 조사 중인 사례가 4명 연산동 오피스텔 관련이 2명 서울 관련이 2명이다 최혜규 기자 iwillbusancom 네이버에서 부산일보 구독하기 클릭 터치 부산 앱 출시 부산일보 지면을 내 손 안에 부산일보 홈 바로가기,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=082&aid=0001025584&date=20200901&type=1&rankingSectionId=102&rankingSeq=1
[핵잼 사이언스] “드래곤 닮아” 아프리카서 신종 독사 발견…학명에 메탈리카 이름,서울신문 나우뉴스“드래곤 닮아” 아프리카서 신종 독사 발견학명에 메탈리카 이름사진루이스 세리아코아프리카 서부 기니만에 있는 화산섬인 비오코섬에서 숲살무사에 속하는 신종 독사가 발견됐다 이 섬은 적도기니의 수도 말라보가 있는 곳으로도 유명하다국제동물분류학회지 주택사’Zootaxa 최신호에 따르면 이번 신종 뱀은 헤비메탈 밴드 메탈리카’의 리더인 제임스 헷필드의 이름을 따서 아테리스 헷필디Atheris hetfieldi라는 학명이 붙여졌다이는 연구를 이끈 포르투갈 리스본대 국립자연사박물관의 파충류학 큐레이터인 루이스 세리아코 박사가 이 뱀의 가시 돋친 비늘과 드래곤 같은 외형을 보고 메탈리카를 떠올렸기 때문이다게다가 이 섬에서 신종 뱀이 발견된 사례는 100여 년 만에 처음이고 섬의 고유종으로 인정된 사례 역시 이번 종이 처음인 것으로 전해졌다삼각형 머리를 지닌 맹독사사진루이스 세리아코아테리스 헷필디는 몸길이가 52㎝에 달하며 온몸은 가시 같은 비늘로 뒤덮여 있다 머리는 독사 특유의 삼각 형태를 띠고 있다이 뱀은 1900년대 목격했다는 보고가 있지만 형태나 분류학적으로 특정한 사례는 없다이에 대해 세리아코 박사는 이 신종 독사는 다른 숲살무사들과 외형적인 특징이 많이 달라 앞으로도 연구할 것들이 남아 있다고 말했다신종 독사를 비롯한 숲살무사는 맹독을 지녀 물리면 심한 통증과 함께 몸이 붓고 심지어 목숨이 위태로워질 수도 있다 실제로 아프리카에서는 이들 뱀에게 물려 사망한 사례가 몇 건이나 보고되기도 했다 그런데도 아직 이들 뱀에 특화된 해독제는 개발되지 않은 것으로 알려졌다메탈리카는 신종 생물 이름에 안성맞춤메탈리카 앨범 재킷처럼 그린 아테리스 헷필디의 이미지사진아서 반되르세리아코 박사는 또 제임스 헷필드의 이름을 따온 이유로 “나를 비롯해 연구팀의 마리아나 마르케스는 어렸을 때부터 메탈리카를 즐겨 들어온 열성 팬”이라면서 “지금까지 인생이나 연구 생활에 미친 영향에 감사의 뜻을 담아 그의 이름을 선택했다”고 설명했다한편 메탈리카에서 신종 생물의 이름을 붙인 사례는 이번이 처음은 아니다 지난 2월 수심 5000m 부근 심해에서 발견된 신종 갑각류에게는 마르로스틸리스 메탈리콜라Macrostylis metallicola라는 학명이 붙여지기도 했다윤태희 기자 th20022seoulcokr★ 나우뉴스에서 통신원 칼럼니스트 모집  나우뉴스 유튜브 지구인 극장 오픈ⓒ 서울신문wwwseoulcokr 무단전재 및 재배포금지,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=081&aid=0003120108&date=20200901&type=1&rankingSectionId=105&rankingSeq=4
"""모두 미안"" 극단선택 암시글···'여행에 미치다' 조준기 의식불명",  여행에미치다 조준기 대표 사진 조준기 인스타그램소셜미디어 기반 국내 최대 여행플랫폼 여행에 미치다를 운영하는 트래블홀릭의 조준기 대표가 1일 자신의 인스타그램 계정에 극단적인 선택을 암시하는 글을 올렸다 조 대표는 구급대원들에 의해 발견돼 현재 병원으로 이송된 것으로 파악됐다 최근 여행에 미치다는 공식 계정에 불법 음란물 영상을 올렸다가 논란을 빚었다  서울 용산경찰서 등에 따르면 조 대표는 이날 오전 11시께 지인의 신고를 받고 출동한 119 구급대에 의해 발견됐다 발견 당시 조 대표는 의식불명 상태였으나 현장에 출동한 구급대원들의 심폐소생술 등 응급처치로 맥박과 호흡을 회복한 것으로 전해졌다 조 대표는 순천향대학교 병원으로 이송된 상태다  조 대표는 이날 자신의 인스타그램에 정말 모두에게 미안하다며 이제 더 이상 그 누구에게도 짐이 되지 않고 내 갈 길로 떠나려고 한다고 적었다 그는 마지막으로 조준기를 가족으로 대표로 친구로 사랑하는 사람으로 대해줬던 모든 사람들에게 이리 부족한 나를 항상 보듬어주고 응원해줘서 고마웠다고도 했다  그는 자신의 계좌번호를 남기면서 코로나 시국이니 장례식은 가족끼리만 해 달라 지인들 부조는 남은 우리 가족들 크루들 다시 잘 살아갈 수 있도록 해 달라 등 극단적인 선택을 암시하는 내용을 적기도 했다  지난 29일 여행에 미치다 공식 인스타그램 계정은 강원도 평창의 양떼목장을 소개하는 글을 올리면서 불법 음란물 영상이 함께 등록됐다 게시물은 곧바로 삭제됐지만 불법 음란물을 소지한 경위 등에 대해선 의혹이 남은 상태다 이에 지난 30일 서울 강남경찰서가 내사에 들어갔다  오원석 기자 ohwonseokjoongangcokr  우울감 등 말하기 어려운 고민으로 전문가의 도움이 필요하면 자살예방 상담전화 1393 생명의전화 15889191 청소년 전화 1388 등에 전화하면 24시간 상담을 받을 수 있습니다넌 뉴스를 찾아봐 난 뉴스가 찾아와 그래서 팩트가 뭐야 궁금하면 팩플 세상 쉬운 내 돈 관리 그게머니ⓒ중앙일보httpsjoongangcokr 무단 전재 및 재배포 금지,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0003031130&date=20200901&type=1&rankingSectionId=102&rankingSeq=3
"민경욱 전 의원, 자가격리 중 무단이탈… 경찰 고발",민경욱 당국의 고발에 “법적 근거 대봐”민경욱 전 미래통합당 의원이 자가격리 중 무단으로 이탈했다가 고발됐다인천시 연수구는 감염병의 예방 및 관리에 관한 법률 위반 혐의로 민 전 의원을 경찰에 고발했다고 1일 밝혔다민 전 의원은 지난달 22일 자가격리 담당 공무원이 자택을 찾아왔을 때 자리를 비운 것으로 확인됐다 자가격리 수칙을 위반하면 1년 이하의 징역 또는 1000만원 이하의 벌금을 받는다이에 대해 민 전 의원은 이날 오후 자신의 페이스북에 “자가격리 위반 음성 판정받은 사람을 자가격리 시킬 수 있는 법적 근거를 대보라”고 반박했다그는 “변호사들이 한참을 찾고 내린 결론은 음성 판정을 받은 사람에게 자가격리 명령을 내릴 수 있는 권한은 어디에도 없다는 것”이라고 주장했다그러면서 “두 번이나 자발적인 검사를 받아서 모두 음성 판정을 받은 나를 고발하겠다고”라며 “부정선거 자꾸 외치니 무서워서 그런 거라고 솔직히 말해라”라고 비꼬았다앞서 민 전 의원은 신종 코로나바이러스감염증코로나19 집단감염이 발생한 서울 성북구 사랑제일교회와 관련한 접촉자로 분류돼 보건 당국으로부터 자가격리 통보를 받았다최민우 기자 cmwoo11kmibcokr 네이버에서 국민일보를 구독하세요클릭 국민일보 홈페이지 바로가기GoodNews paper ⓒ 국민일보wwwkmibcokr 무단전재 및 재배포금지,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=005&aid=0001357642&date=20200901&type=1&rankingSectionId=100&rankingSeq=1
'바비'보다 더 센 태풍 '마이삭' 온다…지자체 '초비상',해수위가 높은 시기 폭풍해일 발생 가능성최대풍속 초속 60ｍ 매미와 경로 유사 각별한 대응 체계 구축전국종합연합뉴스 제9호 태풍 마이삭이 매우 강한 태풍으로 발달해 우리나라를 향해 북상하면서 태풍 영향권에 들어서는 지자체들이 바짝 긴장하고 있다제9호 태풍 마이삭 제주 향해 북상서귀포연합뉴스 박지호 기자  제9호 태풍 마이삭이 매우 강한 태풍으로 발달해 제주도 남쪽 해상을 향해 접근 중인 가운데 1일 오전 서귀포항에 어선들이 대피하는 등 긴장감이 높아지고 있다 202091 jihoparkynacokr각 지자체는 태풍 피해 최소화를 위해 재난안전대책본부를 긴급 가동하고 지자체별 상황에 따라 비상 근무체제에 돌입할 예정이다1일 기상청에 따르면 오전 9시 기준 마이삭은 일본 오키나와 서쪽 약 200㎞ 부근 해상에서 시속 13㎞의 속도로 북북서진 중이다 중심기압은 935hPa 강풍반경은 380㎞ 최대풍속은 초속 49m다 마이삭은 2일 오후 9시 서귀포 동쪽 약 150㎞ 부근 해상을 지나 3일 새벽 부산 인근에 상륙해 영남 지역 도시들을 관통한 뒤 강원도 동해안으로 빠져나갈 전망이다이날 늦은 밤 제주도 남쪽 먼바다를 시작으로 3일까지 전국이 태풍의 영향권에 들게 된다태풍의 영향으로 제주는 이날 아침 전남은 밤부터 비가 내리고 2∼3일에는 전국에 매우 강한 비바람이 몰아칠 것으로 예상된다그래픽 태풍 마이삭 예상 진로서울연합뉴스 김영은 기자  제9호 태풍 마이삭이 매우 강한 태풍으로 발달해 제주도 남쪽 해상을 향해 접근 중이다기상청은 마이삭이 1일 오전 9시 기준 일본 오키나와 서쪽 약 200㎞ 부근 해상에서 시속 13㎞의 속도로 북북서진 중이라고 밝혔다 중심기압은 935hPa 강풍반경은 380㎞ 최대풍속은 초속 49m다0eunynacokr트위터 yonhapgraphics  페이스북 tuneykrLeYN1특히 마이삭은 직전 태풍 바비보다 강할 전망이며 거센 바람이 부는 동시에 많은 비를 뿌릴 것으로 보여 큰 피해가 예상된다태풍 마이삭으로 인한 예상 강수량은 강원 영동경북 동해안울릉도독도경남제주도 100∼300㎜많은 곳 400㎜ 이상 서울경기강원 영서충북경북동해안 제외 100∼200㎜ 충남전라도서해5도 50∼150㎜다최대순간풍속은 제주도경상 해안 시속 108∼180㎞초속 30∼50ｍ 강원 영동남부지방경상 해안 제외 72∼144㎞초속 20∼40ｍ 그 밖의 지방 36∼108㎞초속 10∼30ｍ로 예상된다바람의 세기가 초속 40∼60ｍ면 사람이 걸어 다닐 수 없는 정도이며 시설물이 바람에 날려 훼손되거나 부서질 수 있다 각 지자체는 태풍 마이삭이 2002년 큰 피해를 줬던 태풍 루사와 2003년 태풍 매미의 경로와 유사해 각별한 대응 체계를 구축하고 있다그래픽 역대 태풍 최대 순간 풍속 순위서울연합뉴스 김영은 기자  26일 기상청에 따르면 제8호 태풍 바비는 서귀포 서쪽 약 200km 부근 해상에서 시속 22km로 북진하고 있다 예상 최대순간풍속은 초속 600m다역대 태풍의 최대순간풍속은 2003년 9월 12일 매미가 초속 600m제주로 가장 빨랐다0eunynacokr트위터 yonhapgraphics  페이스북 tuneykrLeYN12003년 태풍 매미의 경우 중심 부근 최대풍속 초속 41ｍ의 강도 강의 세력을 유지하며 한반도에 상륙했다매미는 2000년대 이후 한반도에 내습한 태풍 중 바람 세기가 가장 강했다 당시 제주에서 순간 최대풍속 초속 60ｍ가 관측됐다 시속으로 계산하면 216㎞에 달하는 엄청난 강풍이다앞서 지난 26일 태풍 바비가 우리나라 최외곽 가거도를 통과할 때는 최대순간풍속이 초속 661m에 달했던 것으로 뒤늦게 확인된 바 있다 제주도는 태풍의 이동경로를 예의주시하며 긴장의 고삐를 죄고 있다태풍 대비 비상 1단계 상태인 제주도는 오전 11시 상황판단회의를 진행 유관기관과 협력을 통해 태풍에 대비한다 도는 태풍이 근접함에 따라 항공기 결항 체류객 관리 해수욕장과 주요 시설물 관리 대중교통 운행 상황 및 교통흐름 관리 다중이용시설 코로나19 관련 방역수칙 준수 등 각종 위험 요인에 대처할 예정이다 태풍 북상 부산항 먹구름부산연합뉴스 조정호 기자  제9호 태풍 마이삭이 한반도를 향해 북상 중인 1일 부산항국제여객터미널 상공으로 먹구름이 몰려오고 있다 202091 cchoynacokr해안계곡공사장낙석위험지역에 안전선을 설치하고 바람에 날릴 우려가 있는 시설물의 고정 작업은 물론 차량 침수 우려지역인 한천남수각 등의 차량 출입 제한조치 등을 단계적으로 시행한다도는 또 제주해경과 함께 관내 항포구 위험구역 등 90여곳을 중심으로 순찰을 강화하고 대형경비함정을 배치해 조업하는 어선의 대피를 유도할 계획이다마이삭이 인근을 지날 것으로 보이는 부산도 긴장하고 있다 특히 긴 장마에 이어진 집중 호우 때 발생한 피해가 완전히 복구되지 않은 상태에서 강한 태풍이 내습할 것으로 예상됨에 따라 어느 때보다 대응태세를 높일 예정이다 부산시는 태풍 근접시점에 따라 재난안전대책본부를 즉각 가동하고 전 공무원이 단계별로 비상 근무하도록 할 예정이다태풍 내습에 따른 인명 피해를 예방하기 위해 산사태 우려 지역이나 급경사지 붕괴 위험이 있는 옹벽이나 낙석 발생지역에 대한 점검을 강화하고 있다태풍 마이삭 강풍에 넘어진 가로수나하일본 오키나와 교도연합뉴스 1일 오전 일본 오키나와 나하那覇시 한 도로에 강풍에 넘어진 뒤 철거하려고 절단된 가로수가 쌓여있다 9호 태풍 마이삭은 이날 오전 오키나와 부근을 지나는 것으로 알려졌다 202091 chungwonynacokr특히 급경사지 공사장 저지대 방재시설 침수 우려 도로 등 재해우려지역에 대한 예찰을 강화한다 침수피해를 막기 위해 배수펌프장 59곳과 빗물 저류시설 침수피해가 잦은 하수관로 기능을 살펴보고 물난리가 되풀이되는 저지대 주민 안전대책도 재확인할 예정이다경남도 역시 비상체제에 돌입했다이번 태풍은 매우 강한 바람과 많은 비를 동반하고 태풍 상륙이 예상되는 2∼3일은 한달 중 해수위가 높은 시기여서 폭풍해일이 발생할 가능성이 큰 것으로 보고 있다이에 경남도는 해안가 저지대와 해안도로에 피해가 발생하지 않도록 배수장 가동점검 침수 우려지역 주민 사전 대피 지하 영업장 영업중지 권고 지하 주차장 차량 대피 등 인명피해 예방에 나섰다태풍 마이삭 제주 접근중서귀포연합뉴스 박지호 기자  제9호 태풍 마이삭이 매우 강한 태풍으로 발달해 제주도 남쪽 해상을 향해 접근 중인 가운데 1일 오전 서귀포시 토평동 동서교통 통합관제실에서 관계자들이 태풍의 예상 진로를 살펴보고 있다 202091 jihoparkynacokr타워크레인 옥외광고물 수산물 양식장 코로나19 선별진료소 그늘막 등 강풍에 취약한 시설물에 대해 결박고정 여부도 점검하고 있다도는 이날 도청 간부 공무원이 일선 시군을 방문해 태풍 대비사항과 협력체제를 직접 점검할 계획이다전남도는 기상청 태풍예보에 따라 비상 근무에 들어가기로 하는 등 재난안전대책본부를 가동해 태풍피해가 최소화하도록 대비할 방침이다전남도는 지난달 31일 마이삭 선제 대응을 위한 상황판단 회의를 도내 22개 시군과 함께 열고 인명재산 피해가 없도록 사전조치를 철저히 해 달라고 당부했다황봉규 오수희 여운창 변지철bjcynacokr코로나19 속보는 네이버 연합뉴스구독 클릭팩트체크 코로나19가 탈모 원인제보하기,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0011851761&date=20200901&type=1&rankingSectionId=102&rankingSeq=2
자고 일어났더니 몸 속에 1.2m길이 뱀이?,인스타그램러시아의 한 여성의 몸에서 4피트약 12m가 넘는 뱀이 나왔다31일현지 시각 현지 언론에 따르면 러시아 다게스탄 공화국 레바쉬마을에 살고있는 한 여성은 집 마당에서 잠을 자고 있었다 잠에서 깬 여성은 몸이 안좋아지기 시작했고 곧바로 병원에 갔다의사들은 검사를 통해 여성의 배 안에 이물질이 있다는 것을 확인하고 전신 마취를 하고 수술에 들어갔다여성의 몸 안에 있던 이물질은 다름아닌 뱀이었다 의사는 수술 중 목에 튜브를 삽입하고 입을 통해 몸 속에 있던 뱀을 꺼냈다 4피트약 12m가 넘는 길이였다 의료진이 수술 중 촬영한 영상을 보면 길고 얇은 물체를 여성의 입 속에서 꺼내는 것을 확인할 수 있다의료진은 “밖에서 자는 도중에 입을 통해 뱀이 들어간 것 같다”고 추정했다 수술을 받은 여성의 현재 상태가 어떤지는 아직 알려지지 않았다고 현지 언론이 전했다레바쉬마을 주민들은 “드물지만 이런 일이 발생하기 때문에 밖에서 자지 말라고 조언한다”고 전했다 이 마을은 대체로 산악지대로 이뤄져 있다강다은 기자 kkangchosuncom  집 있어도 없어도 스트레스 혼돈의 부동산 유용원 군사전문기자의 밀리터리시크릿 밀톡  과학이 이렇게 재밌을수가 사이언스카페  Copyrights ⓒ 조선일보  chosuncom 무단 전재 및 재배포 금지 ,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003558126&date=20200901&type=1&rankingSectionId=104&rankingSeq=3
대박 터진 카카오게임즈…청약 2시간만에 2조 쏟아졌다,  지난달 31일 서울 여의도 한국투자증권 영업점에서 개인투자자들이 카카오게임즈 공모주 청약 상담을 위해 대기하고 있다 연합뉴스코스닥 시장 상장을 앞두고 기관투자자 대상 수요예측에서 경쟁률 신기록을 세운 카카오게임즈가 일반 공모주 청약에서도 폭발적인 흥행을 이어가고 있다 기업공개 주관사가 청약 폭주로 온라인 청약을 잠시 중단하는 일까지 벌어졌다  1일 카카오게임즈 일반 공모주 청약을 시작한 삼성증권은 오전 9시 43분부터 약 20여분 동안 온라인 청약을 일시 중단했다 삼성증권 측은 오전 8시부터 온오프라인으로 청약을 받고 있는데 예전과 달리 첫날부터 심하게 몰리면서 시스템이 다소 지연되는 현상이 빚어졌다며 이에 온라인을 통한 청약을 일시 중단했다고 밝혔다 삼성증권 모바일트레이딩시스템MTS도 지연되면서 일반 주식 거래를 위한 고객들의 항의도 이어졌다  삼성증권은 한국투자증권 KB증권과 함께 카카오게임즈 기업공개IPO 주관사다 오는 2일까지 진행되는 일반 청약 중 128만주를 삼성증권이 공모한다 오전 10시 20분 기준 카카오게임즈 청약을 위해 몰린 증거금은 약 1조 5000억원 규모 경쟁률도 100대 1을 넘어섰다  청약 배정 물량이 가장 적은 KB증권의 경우 청약 시작 2시간여 만에 경쟁률이 200대 1을 돌파했다 이날 오전 10시 20분께 KB증권에서 집계된 청약 경쟁률은 232대 1로 나타났다 이는 통합 기준으로 집계한 SK바이오팜의 청약 첫날 경쟁률6193대 1을 크게 웃도는 수준이다 청약 신청 주식 수로 산출한 KB증권의 청약 증거금은 대략 4천500억원 규모로 추정된다 삼성증권과 KB증권만으로 이미 2조원 가까운 자금이 몰린 셈이다  가장 많은 청약 물량이 배정된 한국투자증권의 경우 이날 오전 11시부터 청약을 개시한다 한국투자증권의 청약 서비스가 시작하기도 전에 투자자들이 몰리면서 객장 안 의자가 꽉 차고 줄까지 서는 진풍경이 연출됐다  카카오게임즈 증권신고서에 따르면 이번 일반 투자자 대상 공모주 청약에서는 공동 대표 주관사인 한국투자증권과 삼성증권에 각각 176만주와 128만주가 배정됐다 인수회사인 KB증권에는 16만주가 배정됐다  카카오게임즈는 하반기 IPO 최대어로 꼽힌다 지난달 2627일 진행한 기관투자자 대상 수요예측에 기관 1745개가 참여해 경쟁률 147553대 1을 기록했다 업계에서는 카카오게임즈가 일반 공모주 청약 경쟁률에서도 SK바이오팜323대 1을 뛰어넘을지 관심을 갖고 있다  오원석 기자 ohwonseokjoongangcokr넌 뉴스를 찾아봐 난 뉴스가 찾아와 그래서 팩트가 뭐야 궁금하면 팩플 세상 쉬운 내 돈 관리 그게머니ⓒ중앙일보httpsjoongangcokr 무단 전재 및 재배포 금지,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0003031100&date=20200901&type=1&rankingSectionId=101&rankingSeq=2
"정부, 전공의 의사증원 철회 요구에 ""추진 중단에도 진료거부""(종합)",한방첩약 시범사업 철회 주장은 법 위반 요구공공의대는 입법 사안의대정원 확대 새로운 대안 제시하면 진정성 갖고 논의에 임할 것계속되는 집단 휴진서울연합뉴스 이지은 기자  전공의전임의 등 의료계가 의대정원 확대 공공의대 설립 등 주요 정책 철회를 촉구하며 집단휴진을 이어가는 가운데 1일 오전 서울 종로구 서울대병원 어린이병원에서 내원객이 진료 순서를 기다리고 있다 202091 jieunleeynacokr서울연합뉴스 강애란 김철선 기자  의대정원 확대 정책 등에 반발해 집단휴진에 들어간 전공의들이 업무 복귀 조건으로 정책 철회를 고수하자 정부가 이미 해당 정책 추진을 중단한 상태라고 강조했다또 전공의들이 철회를 촉구하는 한방첩약 시범사업 공공의대 신설 등 2가지 정책은 행정부 권한을 벗어난 사안으로 정부의 철회가 불가능하며 건강보험법 위반 국회 입법권 관여 등의 문제가 있다고 지적했다 코로나19 이후 협의방침 제시조속히 진료현장 복귀해야윤태호 중앙사고수습본부 방역총괄반장은 1일 정부세종청사에서 열린 중앙재난안전대책본부 브리핑에서 전공의들의 의대정원 확대 정책 철회 요구와 관련해 정부는 이미 어떠한 조건도 걸지 않고 교육부 정원 통보 등 의사 수 확대 정책의 추진을 중단해 둔 상태라고 말했다윤 방역총괄반장은 코로나19의 위기 극복 이후에 모든 가능성을 열어놓고 협의를 하자는 제안을 지속해서 제시한 바 있다며 전공의단체가 새로운 정책 대안을 제시한다면 정부도 진정성을 갖고 논의에 임할 것이라고 했다그러면서 정부의 양보와 제안에도 불구하고 의사 수 확대 철회라는 요청이 환자들의 생명과 안전을 위협하는 집단적인 진료 거부까지 강행할 만큼 중요하고 시급한 것인지 재고해 달라고 말했다정부는 의대정원 확대와 관련해서는 모든 가능성을 열어두고 논의해가겠다는 입장을 대통령 약속이라고 언급하면서 업무 복귀를 촉구했다윤 방역총괄반장은 어제 문재인 대통령도 코로나19의 위기가 해소된 이후 정부가 약속한 협의체와 국회의 협의기구 등을 통해 의료계와 충분한 협의를 추진하겠다고 말했다며 대통령까지 약속한 협의를 믿고 조속히 진료현장으로 돌아와 달라고 말했다또 정부는 전날 지방의 한 수련병원의 업무개시명령 현장조사 과정에서 벌어진 시위와 관련해서는 의사 표현 방식의 일환으로 보고 공무집행방해죄 적용 등을 검토하지 않겠다는 입장을 밝혔다 현재로서는 추가 현장조사도 계획하지 않고 있다 아울러 정부는 업무개시명령 위반으로 고발된 전공의들에 대해서는 곧바로 사법처리가 이뤄지는 것이 아니라 적법성 고의성 등에 대한 추가 검증이 진행될 예정이라고 전했다또 수련병원에서 전공의 근무를 파악하는 과정에서 착오가 있었던 사례가 발견된 만큼 검증 과정을 체계화할 방침이다응급실 진료 지연 안내서울연합뉴스 이지은 기자  전공의전임의 등 의료계가 의대정원 확대 공공의대 설립 등 주요 정책 철회를 촉구하며 집단휴진을 이어가는 가운데 1일 오전 서울 종로구 서울대병원 응급의료센터 앞에 진료 지연 관련 안내문이 놓여 있다 202091 jieunleeynacokr  한방첩약 시범사업공공의대 신설은 행정부 권한 벗어나정부는 또 대한전공의협의회대전협가 철회를 요구한 한방첩약 시범사업 공공의대 신설 정책에 대해서는 정부의 철회가 불가능하다는 입장을 분명히 했다  먼저 지난 1년간 진행된 한방첩약 시범사업을 철회하는 것은 위법성이 있다고 지적했다윤 방역총괄반장은 한방첩약 시범사업은 국민건강보험법에서 정한 최고 의결기구인 건강보험정책심의위원회에서 8개월 이상 논의해 결정한 사안이라며 시범사업을 철회하라는 것은 그간의 논의 경과를 무시하고 정부에 국민건강보험법을 위반하는 것을 요구하는 것이라고 말했다또 공공의대 설립은 국회에 법안이 상정된 상황으로 국회 논의에 의해 설립여부와 운영 방식이 결정된다고 선을 그었다 계류된 법률을 정부가 철회하는 것은 헌법상 삼권분립을 초월하는 행정이란 지적이다윤 방역총괄반장은 공공의대는 국회에서 법률이 제정돼야만 정책 추진이 가능하다며 정책 철회 요구는 국회의 입법권까지 관여된 사항으로 세부 사항은 국회 논의 과정에서 결정되므로 아직 정해진 것이 아무것도 없다고 설명했다그는 국회 보건복지위원회 위원장이 이미 의료계와 여야정 협의기구를 약속했고 제1야당인 미래통합당도 어제 동일한 제안을 했다며 의사들 사이에서 유포 중인 음서제 등은 모두 사실이 아니다라고 강조했다그러면서 전공의 단체가 이런 상황을 납득했다고 판단됨에도 철회 요구를 반복하는 것은 이해되지 않는다며 정부에게 권한을 넘어서거나 위법적 권한을 행사하는 것을 요청하는 것인지 의사 수 확대만을 문제 삼는 것인지 분명한 입장정리가 필요하다고 말했다전공의들은 의대 정원 확대 정책 등의 폐기를 촉구하며 지난달 21일부터 무기한 집단휴진에 돌입했고 이후 전임의들도 동참했다 전날 휴진율은 전공의 839 전임의 326였다aeranynacokr코로나19 속보는 네이버 연합뉴스구독 클릭팩트체크 코로나19가 탈모 원인제보하기,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0011851985&date=20200901&type=1&rankingSectionId=102&rankingSeq=4
